"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-06-19 19:00:00', '0.1193347', '2.3054597')",0.01608744615768384
"('2019-06-19 20:00:00', '0.12644005', '2.1897025')",0.01715341173094186
"('2019-06-19 21:00:00', '0.11963081', '2.1826532')",0.015306183058177488
"('2019-06-19 22:00:00', '0.08824885', '2.2056563')",0.008416897299596635
"('2019-06-19 23:00:00', '0.08475542', '2.1742125')",0.0076530231837348695
"('2019-06-20 00:00:00', '0.08066988', '2.1535282')",0.006867038226647095
"('2019-06-20 01:00:00', '0.07717633', '2.1254237')",0.006203115162775796
"('2019-06-20 02:00:00', '0.07326841', '2.1085424')",0.005546409774609641
"('2019-06-20 03:00:00', '0.0700711', '2.0883222')",0.005024252483082174
"('2019-06-20 04:00:00', '0.06711054', '2.0631857')",0.0045531909687762506
"('2019-06-20 05:00:00', '0.06450522', '2.0386987')",0.004156605879166873
"('2019-06-20 06:00:00', '0.06272888', '2.0066056')",0.003868950442389399
"('2019-06-20 07:00:00', '0.061367035', '1.9732141')",0.0036411667743752466
"('2019-06-20 08:00:00', '0.0653342', '1.8855615')",0.003943827739655925
"('2019-06-20 09:00:00', '0.082505345', '1.7639606')",0.005883681156897426
"('2019-06-20 10:00:00', '0.10423589', '1.9024427')",0.010128432144310062
"('2019-06-20 11:00:00', '0.13247955', '2.0515914')",0.01764349580089274
"('2019-06-20 12:00:00', '0.14592052', '2.1108613')",0.0220236103632509
"('2019-06-20 13:00:00', '0.15231526', '2.1451805')",0.02438634720421563
"('2019-06-20 14:00:00', '0.15468371', '2.1617835')",0.025345300075525504
"('2019-06-20 15:00:00', '0.15184164', '2.155847')",0.02435542921081576
"('2019-06-20 16:00:00', '0.14609814', '2.1439745')",0.022423586148670932
"('2019-06-20 17:00:00', '0.14408493', '2.0858178')",0.021218250340683073
"('2019-06-20 18:00:00', '0.13579535', '2.0762641')",0.01876067553326743
"('2019-06-20 19:00:00', '0.12744665', '2.0522406')",0.016333573221343402
"('2019-06-20 20:00:00', '0.1203413', '2.0194056')",0.014330093817447332
"('2019-06-20 21:00:00', '0.11051226', '2.0164375')",0.012067068174662719
"('2019-06-20 22:00:00', '0.13313091', '2.0722756')",0.017997052958505375
"('2019-06-20 23:00:00', '0.13247955', '2.0357304')",0.017507092671644894
"('2019-06-21 00:00:00', '0.1240716', '2.0492725')",0.015457546363946749
"('2019-06-21 01:00:00', '0.11761761', '2.0471392')",0.01387676248852394
"('2019-06-21 02:00:00', '0.12099266', '1.9989998')",0.01433926464410496
"('2019-06-21 03:00:00', '0.11921632', '1.983788')",0.013815377694857972
"('2019-06-21 04:00:00', '0.114834666', '1.9787793')",0.012786140187925434
"('2019-06-21 05:00:00', '0.11068988', '1.96802')",0.011815209343071934
"('2019-06-21 06:00:00', '0.10648584', '1.9716372')",0.01095485934763408
"('2019-06-21 07:00:00', '0.103880644', '1.9772027')",0.010454819556093193
"('2019-06-21 08:00:00', '0.10417664', '1.9759967')",0.010508070723819894
"('2019-06-21 09:00:00', '0.1264993', '1.8995674')",0.014894537846955184
"('2019-06-21 10:00:00', '0.16066408', '2.169111')",0.027435661744499185
"('2019-06-21 11:00:00', '0.17315757', '2.2025025')",0.032359027055373316
"('2019-06-21 12:00:00', '0.1835196', '2.2373781')",0.0369232882527387
"('2019-06-21 13:00:00', '0.18215775', '2.24081')",0.03643312471931639
"('2019-06-21 14:00:00', '0.17742085', '2.2428505')",0.03459439319677569
"('2019-06-21 15:00:00', '0.16847992', '2.2500854')",0.03129618331507522
"('2019-06-21 16:00:00', '0.16149306', '2.2433145')",0.028667773922840586
"('2019-06-21 17:00:00', '0.15817726', '2.2214243')",0.027234267248080212
"('2019-06-21 18:00:00', '0.1550982', '2.1987925')",0.0259175438620617
"('2019-06-21 19:00:00', '0.1517824', '2.1590009')",0.024372031721833158
"('2019-06-21 20:00:00', '0.14870346', '2.1622472')",0.02342845074056896
"('2019-06-21 21:00:00', '0.14982843', '2.151766')",0.02366898194816231
"('2019-06-21 22:00:00', '0.14088762', '2.128392')",0.020701097140099184
"('2019-06-21 23:00:00', '0.1415981', '2.088044')",0.02051401070895654
"('2019-06-22 00:00:00', '0.13283479', '2.109841')",0.018241874966673816
"('2019-06-22 01:00:00', '0.12525582', '2.1203222')",0.016300231388264284
"('2019-06-22 02:00:00', '0.122413635', '2.1028845')",0.015440845889383333
"('2019-06-22 03:00:00', '0.12087417', '2.107986')",0.015091444543630563
"('2019-06-22 04:00:00', '0.13680196', '2.0429652')",0.018734481946074844
"('2019-06-22 05:00:00', '0.13863754', '2.0867453')",0.019652925654189645
"('2019-06-22 06:00:00', '0.14260471', '2.128392')",0.021208767806490628
"('2019-06-22 07:00:00', '0.1456244', '2.1702242')",0.02255116486519842
"('2019-06-22 08:00:00', '0.14757848', '2.1992562')",0.023470263797810312
"('2019-06-22 09:00:00', '0.14941394', '2.2267113')",0.024358033830270253
"('2019-06-22 10:00:00', '0.25090182', '2.4514549')",0.07561842214329206
"('2019-06-22 11:00:00', '0.3232578', '2.5341916')",0.12975782369357888
"('2019-06-22 12:00:00', '0.3587253', '2.635572')",0.16618620863342148
"('2019-06-22 13:00:00', '0.36423194', '2.7201638')",0.1768264348223175
"('2019-06-22 14:00:00', '0.34368563', '2.7954803')",0.16179878803577788
"('2019-06-22 15:00:00', '0.32248807', '2.8494632')",0.14520662751773608
"('2019-06-22 16:00:00', '0.30294847', '2.8852663')",0.12975362810730412
"('2019-06-22 17:00:00', '0.28654695', '2.8983445')",0.11661050208603518
"('2019-06-22 18:00:00', '0.27121127', '2.9022403')",0.104603186165105
"('2019-06-22 19:00:00', '0.2567637', '2.9013128')",0.09372552562074507
"('2019-06-22 20:00:00', '0.24462545', '2.8898113')",0.08473617190160723
"('2019-06-22 21:00:00', '0.23473716', '2.8660662')",0.07738307604117728
"('2019-06-22 22:00:00', '0.2513163', '2.70421')",0.08369081726215766
"('2019-06-22 23:00:00', '0.29791546', '2.6307487')",0.11440935219811942
"('2019-06-23 00:00:00', '0.44854856', '2.7658916')",0.27267804332774026
"('2019-06-23 01:00:00', '0.6519388', '3.0276442')",0.6305428048904357
"('2019-06-23 02:00:00', '0.7820257', '3.3716693')",1.0103761891785337
"('2019-06-23 03:00:00', '0.8282696', '3.666257')",1.2324304745953267
"('2019-06-23 04:00:00', '0.8283287', '3.8739333')",1.302427738750038
"('2019-06-23 05:00:00', '0.8067759', '4.0125084')",1.2797285756171592
"('2019-06-23 06:00:00', '0.79226923', '4.0702014')",1.251865173840519
"('2019-06-23 07:00:00', '0.78368354', '4.0863404')",1.2297365233134754
"('2019-06-23 08:00:00', '0.8341906', '4.2197213')",1.4388331379148154
"('2019-06-23 09:00:00', '0.8244208', '4.226678')",1.4076449422263555
"('2019-06-23 10:00:00', '0.8441974', '4.17084')",1.4564904135291092
"('2019-06-23 11:00:00', '0.8538488', '4.151083')",1.4829258710156747
"('2019-06-23 12:00:00', '0.8510066', '4.1591525')",1.4759334690085124
"('2019-06-23 13:00:00', '0.8396381', '4.1766834')",1.442819192346876
"('2019-06-23 14:00:00', '0.8169602', '4.206086')",1.3755488786474313
"('2019-06-23 15:00:00', '0.79191387', '4.225008')",1.2983133256561186
"('2019-06-23 16:00:00', '0.7658018', '4.2376227')",1.217730354855895
"('2019-06-23 17:00:00', '0.73530805', '4.259791')",1.1285557369046637
"('2019-06-23 18:00:00', '0.7039262', '4.280197')",1.0392357975139286
"('2019-06-23 19:00:00', '0.6739061', '4.2913275')",0.9549629330540682
"('2019-06-23 20:00:00', '0.6490967', '4.2703648')",0.8816168032062138
"('2019-06-23 21:00:00', '0.6313926', '4.208034')",0.8220046899102597
"('2019-06-23 22:00:00', '0.62014246', '4.0998826')",0.7725924082683983
"('2019-06-23 23:00:00', '0.6210898', '3.9563918')",0.7478322105304316
"('2019-06-24 00:00:00', '0.61629367', '3.864658')",0.7192544567050685
"('2019-06-24 01:00:00', '0.60605013', '3.8055735')",0.6849096602171683
"('2019-06-24 02:00:00', '0.6061686', '3.72395')",0.6704814902390818
"('2019-06-24 03:00:00', '0.6136292', '3.6501174')",0.6734648729089652
"('2019-06-24 04:00:00', '0.6309781', '3.5860243')",0.6995807974727993
"('2019-06-24 05:00:00', '0.6959919', '3.6424189')",0.8645584132989009
"('2019-06-24 06:00:00', '0.7101433', '3.640842')",0.8996837997963559
"('2019-06-24 07:00:00', '0.7294462', '3.634071')",0.9474930225091267
"('2019-06-24 08:00:00', '0.76130176', '3.640193')",1.0337943584535687
"('2019-06-24 09:00:00', '0.7919731', '3.6705236')",1.12809315008658
"('2019-06-24 10:00:00', '0.8081378', '3.7157874')",1.189098359072591
"('2019-06-24 11:00:00', '0.8233551', '3.7602167')",1.2490600376723153
"('2019-06-24 12:00:00', '0.8308748', '3.8014925')",1.285942034117052
"('2019-06-24 13:00:00', '0.8259603', '3.835997')",1.2823089856915524
"('2019-06-24 14:00:00', '0.8242432', '3.8543622')",1.283096585782236
"('2019-06-24 15:00:00', '0.8278551', '3.868461')",1.299101128671953
"('2019-06-24 16:00:00', '0.839875', '3.88358')",1.3423248928716593
"('2019-06-24 17:00:00', '0.8531382', '3.9091802')",1.3941854531953646
"('2019-06-24 18:00:00', '0.8628489', '3.9472094')",1.439977631920743
"('2019-06-24 19:00:00', '0.8746911', '3.9829197')",1.4931624021859349
"('2019-06-24 20:00:00', '0.90861905', '4.0074997')",1.621187529587602
"('2019-06-24 21:00:00', '0.947876', '4.039129')",1.7782255994132437
"('2019-06-24 22:00:00', '0.94355357', '4.0792913')",1.7795652783119813
"('2019-06-24 23:00:00', '0.93982327', '4.0832796')",1.7672483582975753
"('2019-06-25 00:00:00', '0.9295206', '4.0670476')",1.7218423025104823
"('2019-06-25 01:00:00', '0.9148954', '4.0406127')",1.6572429973226939
"('2019-06-25 02:00:00', '0.8920399', '4.0143633')",1.5652413568031431
"('2019-06-25 03:00:00', '0.85965145', '3.9879284')",1.444069955638063
"('2019-06-25 04:00:00', '0.81998', '3.9585252')",1.3041754281540565
"('2019-06-25 05:00:00', '0.7804862', '3.92096')",1.170358595332784
"('2019-06-25 06:00:00', '0.73963046', '3.8813539')",1.0404204979664557
"('2019-06-25 07:00:00', '0.70516956', '3.8277419')",0.9326653448208564
"('2019-06-25 08:00:00', '0.6793536', '3.760959')",0.8505237420864289
"('2019-06-25 09:00:00', '0.6530638', '3.706234')",0.7745333776673057
"('2019-06-25 10:00:00', '0.62902415', '3.6505814')",0.7077709866621716
"('2019-06-25 11:00:00', '0.61191213', '3.5880651')",0.6583161641337726
"('2019-06-25 12:00:00', '0.59616196', '3.5286095')",0.6145089338871859
"('2019-06-25 13:00:00', '0.5884645', '3.4633107')",0.5876626263280185
"('2019-06-25 14:00:00', '0.5907737', '3.4064522')",0.5825600322506533
"('2019-06-25 15:00:00', '0.58307624', '3.3816867')",0.5633523866730242
"('2019-06-25 16:00:00', '0.5739578', '3.3715768')",0.5442382497930082
"('2019-06-25 17:00:00', '0.5726551', '3.367217')",0.5410699953183239
"('2019-06-25 18:00:00', '0.5831355', '3.3822434')",0.563559662332836
"('2019-06-25 19:00:00', '0.6022607', '3.4212928')",0.6080725135568389
"('2019-06-25 20:00:00', '0.624228', '3.4773164')",0.6639368586159793
"('2019-06-25 21:00:00', '0.6377281', '3.5346384')",0.7043883726905154
"('2019-06-25 22:00:00', '0.62328064', '3.600865')",0.6854411826555151
"('2019-06-25 23:00:00', '0.6090107', '3.6221986')",0.6582914045629222
"('2019-06-26 00:00:00', '0.5992409', '3.6011434')",0.6336353393200158
"('2019-06-26 01:00:00', '0.59166193', '3.5632067')",0.6112014108288969
"('2019-06-26 02:00:00', '0.58757627', '3.5133977')",0.5943631676205584
"('2019-06-26 03:00:00', '0.5877539', '3.4634032')",0.5862598775795477
"('2019-06-26 04:00:00', '0.57579327', '3.4416988')",0.5591162431265103
"('2019-06-26 05:00:00', '0.55554307', '3.4256525')",0.5180537893505599
"('2019-06-26 06:00:00', '0.53428626', '3.3999596')",0.4755737205009523
"('2019-06-26 07:00:00', '0.5275954', '3.3389273')",0.45541260173310294
"('2019-06-26 08:00:00', '0.53387177', '3.2789152')",0.45793114171067645
"('2019-06-26 09:00:00', '0.54358244', '3.243483')",0.4696113053871155
"('2019-06-26 10:00:00', '0.5574379', '3.2240047')",0.4908906182675018
"('2019-06-26 11:00:00', '0.55708253', '3.2231698')",0.49013796556260375
"('2019-06-26 12:00:00', '0.54760885', '3.220944')",0.4732821994989872
"('2019-06-26 13:00:00', '0.5257007', '3.2240975')",0.4365976135125101
"('2019-06-26 14:00:00', '0.5127927', '3.2062886')",0.4131258391637759
"('2019-06-26 15:00:00', '0.503911', '3.1907988')",0.3970115829534542
"('2019-06-26 16:00:00', '0.49864125', '3.1832857')",0.3878359861456575
"('2019-06-26 17:00:00', '0.499411', '3.186068')",0.3893743405183293
"('2019-06-26 18:00:00', '0.5016018', '3.2024856')",0.39482208554441545
"('2019-06-26 19:00:00', '0.5043255', '3.2532222')",0.40544473282329097
"('2019-06-26 20:00:00', '0.50681233', '3.3079472')",0.41634081989039434
"('2019-06-26 21:00:00', '0.5126742', '3.3433795')",0.4305907341864392
"('2019-06-26 22:00:00', '0.5018978', '3.3974552')",0.41935362618371946
"('2019-06-26 23:00:00', '0.5004176', '3.38382')",0.4152106499344233
"('2019-06-27 00:00:00', '0.49923337', '3.3497794')",0.4090906009045097
"('2019-06-27 01:00:00', '0.49372673', '3.3230662')",0.39692490874293795
"('2019-06-27 02:00:00', '0.48999643', '3.2889328')",0.38693401674419525
"('2019-06-27 03:00:00', '0.49070692', '3.2493267')",0.3833838587304006
"('2019-06-27 04:00:00', '0.5005952', '3.2058249')",0.3936490791660199
"('2019-06-27 05:00:00', '0.5153979', '3.1807814')",0.4140141576353154
"('2019-06-27 06:00:00', '0.52623355', '3.179761')",0.43146703921263546
"('2019-06-27 07:00:00', '0.5013057', '3.1485028')",0.38770861324101114
"('2019-06-27 08:00:00', '0.48454893', '3.173268')",0.36507165110540746
"('2019-06-27 09:00:00', '0.46423948', '3.1887581')",0.3367454970238496
"('2019-06-27 10:00:00', '0.44120646', '3.194045')",0.3046637867517354
"('2019-06-27 11:00:00', '0.43125892', '3.1546245')",0.2874881405130083
"('2019-06-27 12:00:00', '0.42255485', '3.1190996')",0.2728924401105643
"('2019-06-27 13:00:00', '0.4043771', '3.1221604')",0.2501637611760287
"('2019-06-27 14:00:00', '0.38223207', '3.1408968')",0.22485574693149385
"('2019-06-27 15:00:00', '0.3605609', '3.1609318')",0.20135780294405367
"('2019-06-27 16:00:00', '0.34214616', '3.1678884')",0.1817143788847062
"('2019-06-27 17:00:00', '0.3256855', '3.1701145')",0.16476610517506604
"('2019-06-27 18:00:00', '0.3114748', '3.1659405')",0.1505028277651535
"('2019-06-27 19:00:00', '0.30531693', '3.0998995')",0.14159420120261093
"('2019-06-27 20:00:00', '0.29904044', '3.0685487')",0.13445871186992722
"('2019-06-27 21:00:00', '0.29684973', '3.0251398')",0.13062155390249056
"('2019-06-27 22:00:00', '0.28169167', '3.0489774')",0.11854910901728749
"('2019-06-27 23:00:00', '0.28252053', '2.9932323')",0.11706754951241506
"('2019-06-28 00:00:00', '0.29217196', '2.9182868')",0.12206780035636675
"('2019-06-28 01:00:00', '0.28364563', '2.9192142')",0.11508381146879362
"('2019-06-28 02:00:00', '0.27174413', '2.943887')",0.10652157003504979
"('2019-06-28 03:00:00', '0.26167822', '2.9538116')",0.0991092125623346
"('2019-06-28 04:00:00', '0.25143468', '2.9723625')",0.09207637471170882
"('2019-06-28 05:00:00', '0.24261224', '2.9788551')",0.08591537176561478
"('2019-06-28 06:00:00', '0.2352109', '2.9750524')",0.08065022564555947
"('2019-06-28 07:00:00', '0.22816479', '2.9649422')",0.07563269274245454
"('2019-06-28 08:00:00', '0.2210002', '2.957429')",0.07077758510066252
"('2019-06-28 09:00:00', '0.21395409', '2.9489884')",0.06614702711780505
"('2019-06-28 10:00:00', '0.21200013', '2.8338804')",0.06240937768155642
"('2019-06-28 11:00:00', '0.20939481', '2.818947')",0.06056403712660554
"('2019-06-28 12:00:00', '0.20246708', '2.8185759')",0.05661540953335892
"('2019-06-28 13:00:00', '0.20329607', '2.7362103')",0.055411960990266435
"('2019-06-28 14:00:00', '0.20246708', '2.689184')",0.05401637524487323
"('2019-06-28 15:00:00', '0.2051909', '2.618227')",0.05401564543880993
"('2019-06-28 16:00:00', '0.2159673', '2.5678613')",0.05868723381213285
"('2019-06-28 17:00:00', '0.23544776', '2.5414264')",0.06903395308360447
"('2019-06-28 18:00:00', '0.2700863', '2.5494032')",0.09112545658199464
"('2019-06-28 19:00:00', '0.31804729', '2.6186907')",0.12979671009743718
"('2019-06-28 20:00:00', '0.36784387', '2.7575438')",0.182829194351974
"('2019-06-28 21:00:00', '0.4307853', '2.9334984')",0.266749544176216
"('2019-06-28 22:00:00', '0.49870038', '3.1466477')",0.38346311878672973
"('2019-06-28 23:00:00', '0.5522865', '3.3517272')",0.500949097908555
"('2019-06-29 00:00:00', '0.5805894', '3.5370502')",0.584218773583137
"('2019-06-29 01:00:00', '0.6125634', '3.647706')",0.6706840787274699
"('2019-06-29 02:00:00', '0.6536559', '3.726176')",0.7801135392680364
"('2019-06-29 03:00:00', '0.6853931', '3.8300607')",0.8816195108386402
"('2019-06-29 04:00:00', '0.7202685', '3.911406')",0.9943008746149706
"('2019-06-29 05:00:00', '0.7649137', '3.9666877')",1.1372317298359906
"('2019-06-29 06:00:00', '0.802039', '4.0240097')",1.2683703249035545
"('2019-06-29 07:00:00', '0.8118681', '4.091442')",1.32142778376601
"('2019-06-29 08:00:00', '0.8004403', '4.141993')",1.3003591943640485
"('2019-06-29 09:00:00', '0.77882826', '4.156648')",1.2354430531842813
"('2019-06-29 10:00:00', '0.7518872', '4.138283')",1.1463616530288812
"('2019-06-29 11:00:00', '0.72163033', '4.1007175')",1.0463705021487875
"('2019-06-29 12:00:00', '0.6923801', '4.0399637')",0.9489923186998112
"('2019-06-29 13:00:00', '0.6624192', '3.9716964')",0.853960822696089
"('2019-06-29 14:00:00', '0.62973464', '3.9092727')",0.7596389299471779
"('2019-06-29 15:00:00', '0.6215043', '3.9173424')",0.7414397893869105
"('2019-06-29 16:00:00', '0.58710265', '3.8559391')",0.6512598838818405
"('2019-06-29 17:00:00', '0.55826676', '3.7839618')",0.577864963643885
"('2019-06-29 18:00:00', '0.5371877', '3.7032657')",0.5236403118759095
"('2019-06-29 19:00:00', '0.52108216', '3.627671')",0.48265452560323807
"('2019-06-29 20:00:00', '0.51113474', '3.5629287')",0.4561146381413766
"('2019-06-29 21:00:00', '0.50657547', '3.5074615')",0.4410393148074185
"('2019-06-29 22:00:00', '0.50912154', '3.4524584')",0.43849785936275965
"('2019-06-29 23:00:00', '0.504207', '3.4284348')",0.42708047423118134
"('2019-06-30 00:00:00', '0.48733187', '3.4288988')",0.3990252471728224
"('2019-06-30 01:00:00', '0.468562', '3.4188814')",0.36780213429761704
"('2019-06-30 02:00:00', '0.45369995', '3.385026')",0.3414251836135862
"('2019-06-30 03:00:00', '0.43966687', '3.3467185')",0.3170025441976209
"('2019-06-30 04:00:00', '0.4229102', '3.3232517')",0.29124309346756333
"('2019-06-30 05:00:00', '0.40230465', '3.3203764')",0.26332585508838485
"('2019-06-30 06:00:00', '0.38335717', '3.3092458')",0.23830452397926388
"('2019-06-30 07:00:00', '0.36808062', '3.2788224')",0.21767065143922898
"('2019-06-30 08:00:00', '0.35659373', '3.234857')",0.20155731874229676
"('2019-06-30 09:00:00', '0.34581733', '3.1970134')",0.18734152161768156
"('2019-06-30 10:00:00', '0.33261323', '3.1614883')",0.17138258864429612
"('2019-06-30 11:00:00', '0.326396', '3.114091')",0.16256125185099551
"('2019-06-30 12:00:00', '0.31609333', '3.0969315')",0.15162064609101591
"('2019-06-30 13:00:00', '0.30869186', '3.0716095')",0.14342089796139573
"('2019-06-30 14:00:00', '0.30152738', '3.0499978')",0.13587799013917923
"('2019-06-30 15:00:00', '0.29578388', '3.0247686')",0.1296693217355547
"('2019-06-30 16:00:00', '0.28779042', '3.0158644')",0.12239412075190413
"('2019-06-30 17:00:00', '0.27719164', '3.0281076')",0.1140059818461436
"('2019-06-30 18:00:00', '0.2652309', '3.0550065')",0.10530680986632038
